Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"36174516","1","","","2016-03-23 09:40:19","","162","75603","<p>I am currently creating a REST-API for a project and have been reading article upon article about best practices. Many seem to be against DTOs and simply just expose the domain model, while others seem to think DTOs (or User Models or whatever you want to call it) are bad practice. Personally, I thought that <a href=""https://www.ibm.com/developerworks/community/blogs/barcia/entry/data_models_for_api_s_are_not_canonical_or_domain_models_they_are_your_user_model?lang=en"" rel=""noreferrer"">this article</a> made a lot of sense.</p>

<p>However, I also understand the drawbacks of DTOs with all the extra mapping code, domain models that might be 100% identical to their DTO-counterpart and so on. </p>

<p>Our API is mostly created so that other clients may consume data, however if we do it right we would also like to use it for our own web GUI if possible. </p>

<p>The thing is that we might not want to expose all the domain data to the other client users. Much of the data will only make sense in our own web application. Also, we might not want to expose all data about an object in all scenarios, especially relationships to other objects and so on. For example, if we expose a list of a particular object we would not necessarily want to expose the entire object hierarchy; so that the object's children will not be exposed, but can be discovered through links (hateoas). </p>

<p>How should I go about solving this problem? I was thinking about using Jackson mixins on our domain models to control what data would be exposed given different scenarios. Or should we just use DTOs all the way - even given its drawbacks and controversy? </p>
","1152239","","755798","","2016-03-23 10:29:36","2019-10-09 10:55:09","REST API - DTOs or not?","<java><spring><rest><dto><hateoas>","4","3","97","2016-03-23 13:03:08","","CC BY-SA 3.0","36174516","17","17","java","1715860","3624966","3607018"
"3413092","1","3413120","","2010-08-05 08:51:02","","162","114514","<p>When unit testing with JUnit, there are two similar methods, <code>setUp()</code> and <code>setUpBeforeClass()</code>. What is the difference between these methods? Also, what is the difference between <code>tearDown()</code> and <code>tearDownAfterClass()</code>?</p>

<p>Here are the signatures:</p>

<pre><code>@BeforeClass
public static void setUpBeforeClass() throws Exception {
}

@AfterClass
public static void tearDownAfterClass() throws Exception {
}

@Before
public void setUp() throws Exception {
}

@After
public void tearDown() throws Exception {
}
</code></pre>
","393550","","122607","","2012-08-28 16:55:29","2012-08-28 16:58:18","Difference between setUp() and setUpBeforeClass()","<java><junit>","4","0","40","","","CC BY-SA 3.0","3413092","17","17","java","1715860","3624966","3607018"
"34094039","1","34094352","","2015-12-04 17:26:04","","162","154523","<p>I just started using the <code>@NotNull</code> annotation with Java 8 and getting some unexpected results.</p>

<p>I have a method like this:</p>

<pre><code>public List&lt;Found&gt; findStuff(@NotNull List&lt;Searching&gt; searchingList) {
    ... code here ...
}
</code></pre>

<p>I wrote a JUnit test passing in the null value for the argument searchingList. I was expecting some type of error to happen but it went through as though the annotation was not there. Is this expected behavior? From what I understood, this was to allow you to skip writing the boilerplate null check code.</p>

<p>An explanation of what exactly @NotNull is supposed to do would be greatly appreciated.</p>
","1947251","","","","","2020-06-13 10:57:08","Using NotNull Annotation in method argument","<java>","7","9","29","","","CC BY-SA 3.0","34094039","17","17","java","1715860","3624966","3607018"
"2618272","1","2639159","","2010-04-11 18:55:45","","162","81300","<p>I have a custom list adapter:</p>

<pre><code>class ResultsListAdapter extends ArrayAdapter&lt;RecordItem&gt; {
</code></pre>

<p>in the overridden 'getView' method I do a print to check what position is and whether it is a convertView or not:</p>

<pre><code>    @Override
    public View getView(int position, View convertView, ViewGroup parent) {
        System.out.println(""getView "" + position + "" "" + convertView);
</code></pre>

<p>The output of this (when the list is first displayed, no user input as yet)</p>

<pre><code>04-11 16:24:05.860: INFO/System.out(681): getView 0 null  
04-11 16:24:29.020: INFO/System.out(681): getView 1 android.widget.RelativeLayout@43d415d8  
04-11 16:25:48.070: INFO/System.out(681): getView 2 android.widget.RelativeLayout@43d415d8  
04-11 16:25:49.110: INFO/System.out(681): getView 3 android.widget.RelativeLayout@43d415d8  
04-11 16:25:49.710: INFO/System.out(681): getView 0 android.widget.RelativeLayout@43d415d8  
04-11 16:25:50.251: INFO/System.out(681): getView 1 null  
04-11 16:26:01.300: INFO/System.out(681): getView 2 null  
04-11 16:26:02.020: INFO/System.out(681): getView 3 null  
04-11 16:28:28.091: INFO/System.out(681): getView 0 null  
04-11 16:37:46.180: INFO/System.out(681): getView 1 android.widget.RelativeLayout@43cff8f0  
04-11 16:37:47.091: INFO/System.out(681): getView 2 android.widget.RelativeLayout@43cff8f0  
04-11 16:37:47.730: INFO/System.out(681): getView 3 android.widget.RelativeLayout@43cff8f0  
</code></pre>

<p>AFAIK, though I couldn't find it stated explicitly, getView() is only called for visible rows. Since my app starts with four visible rows at least the position numbers cycling from 0-3 makes sense. But the rest is a mess:</p>

<ul>
<li>Why is getview called for each row three times? </li>
<li>Where are these convertViews coming from when I haven't scrolled yet?</li>
</ul>

<p>I did a bit of reseach, and without getting a good answer, I did notice that people were associating this issue with layout issues. So in case, here's the layout that contains the list:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;LinearLayout xmlns:android=""http://schemas.android.com/apk/res/android""
    android:layout_height=""fill_parent""
    android:layout_width=""fill_parent"" 
    android:orientation=""vertical"" &gt;

    &lt;TextView android:id=""@+id/pageDetails""
        android:layout_width=""fill_parent"" 
        android:layout_height=""wrap_content"" /&gt;

    &lt;ListView android:id=""@+id/list""
        android:layout_width=""fill_parent""
        android:layout_height=""wrap_content"" 
        android:drawSelectorOnTop=""false"" /&gt;

&lt;/LinearLayout&gt;
</code></pre>

<p>and the layout of each individual row:</p>

<pre><code>&lt;RelativeLayout xmlns:android=""http://schemas.android.com/apk/res/android""
android:layout_width=""fill_parent""
android:layout_height=""108dp""    
android:padding=""4dp""&gt;

&lt;ImageView
    android:id=""@+id/thumb""        
    android:layout_width=""120dp""
    android:layout_height=""fill_parent""        
    android:layout_alignParentTop=""true""
    android:layout_alignParentBottom=""true""
    android:layout_alignParentLeft=""true""
    android:layout_marginRight=""8dp""        
    android:src=""@drawable/loading"" /&gt;

&lt;TextView  
    android:id=""@+id/price""
    android:layout_width=""wrap_content""
    android:layout_height=""18dp""         
    android:layout_toRightOf=""@id/thumb""
    android:layout_alignParentBottom=""true""       
    android:singleLine=""true"" /&gt;

&lt;TextView  
    android:id=""@+id/date""
    android:layout_width=""wrap_content""
    android:layout_height=""18dp""         
    android:layout_alignParentBottom=""true""
    android:layout_alignParentRight=""true"" 
    android:paddingRight=""4dp""       
    android:singleLine=""true"" /&gt;

&lt;TextView
    android:id=""@+id/title""
    android:layout_width=""fill_parent""
    android:layout_height=""wrap_content""
    android:textSize=""17dp"" 
    android:layout_toRightOf=""@id/thumb""
    android:layout_alignParentRight=""true""
    android:layout_alignParentTop=""true""
    android:paddingRight=""4dp""   
    android:layout_alignWithParentIfMissing=""true""
    android:gravity=""center"" /&gt;

&lt;/RelativeLayout&gt;
</code></pre>

<p>Thank you for your time</p>
","65025","","65025","","2010-04-11 19:44:58","2019-07-02 17:23:49","custom listview adapter getView method being called multiple times, and in no coherent order","<java><android><listview>","11","0","52","","","CC BY-SA 2.5","2618272","17","17","java","1715860","3624966","3607018"
"34586109","1","34586232","","2016-01-04 06:57:24","","161","30781","<p>I used spring boot to develop a shell project used to send email, e.g.</p>

<pre><code>sendmail -from foo@bar.com -password  foobar -subject ""hello world""  -to aaa@bbb.com
</code></pre>

<p>If the <code>from</code> and <code>password</code> arguments are missing, I use a default sender and password, e.g. <code>noreply@bar.com</code> and <code>123456</code>.</p>

<p>So if the user passes the <code>from</code> argument they must also pass the <code>password</code> argument and vice versa. That is to say, either both are non-null, or both are null.</p>

<p>How do I check this elegantly?</p>

<p>Now my way is</p>

<pre><code>if ((from != null &amp;&amp; password == null) || (from == null &amp;&amp; password != null)) {
    throw new RuntimeException(""from and password either both exist or both not exist"");
}
</code></pre>
","4428471","","1267663","","2016-01-08 17:06:28","2018-09-15 05:57:38","Check two arguments in Java, either both not null or both null elegantly","<java>","13","8","20","","","CC BY-SA 3.0","34586109","17","17","java","1715860","3624966","3607018"
"6787142","1","6787166","","2011-07-22 07:56:17","","161","120379","<p>Consider the simple test class:</p>

<pre><code>import java.math.BigDecimal;

/**
 * @author The Elite Gentleman
 *
 */
public class Main {

    /**
     * @param args
     */
    public static void main(String[] args) {
        // TODO Auto-generated method stub
        BigDecimal x = new BigDecimal(""1"");
        BigDecimal y = new BigDecimal(""1.00"");
        System.out.println(x.equals(y));
        System.out.println(x.compareTo(y) == 0 ? ""true"": ""false"");
    }

}
</code></pre>

<p>You can (consciously) say that <code>x</code> is equal to <code>y</code> (not object reference), but when you run the program, the following result shows:</p>

<pre><code>false
true
</code></pre>

<p>Question: What's the difference between <code>compareTo()</code> and <code>equals()</code> in <code>BigDecimal</code> that <code>compareTo</code> can determine that <code>x</code> is equal to <code>y</code>?</p>

<p>PS: I see that BigDecimal has an <code>inflate()</code> method on <code>equals()</code> method. What does <code>inflate()</code> do actually?</p>
","251173","","213269","","2011-07-22 08:52:31","2020-05-28 12:56:02","BigDecimal equals() versus compareTo()","<java><equals><bigdecimal><compareto>","4","2","23","","","CC BY-SA 3.0","6787142","17","17","java","1715860","3624966","3607018"
"1085898","1","1087878","","2009-07-06 08:05:58","","161","71176","<p>Currently Google App Engine supports both Python &amp; Java. Java support is less mature. However, Java seems to have a longer list of libraries and especially support for Java bytecode regardless of the languages used to write that code. Which language will give better performance and more power? Please advise. Thank you!</p>

<p><strong>Edit:</strong>
<a href=""http://groups.google.com/group/google-appengine-java/web/will-it-play-in-app-engine?pli=1"" rel=""noreferrer"">http://groups.google.com/group/google-appengine-java/web/will-it-play-in-app-engine?pli=1</a></p>

<p><strong>Edit:</strong>
By ""power"" I mean better expandability and inclusion of available libraries outside the framework. Python allows only pure Python libraries, though.</p>
","128028","","11784749","","2019-10-01 15:36:54","2019-10-01 15:36:54","Choosing Java vs Python on Google App Engine","<java><python><google-app-engine><google-cloud-platform><google-app-engine-python>","15","2","56","","","CC BY-SA 2.5","1085898","17","17","java","1715860","3624966","3607018"
"5958169","1","5958199","","2011-05-11 01:13:57","","161","263779","<p>This was asked of me in an interview and this is the solution I provided:</p>

<pre><code>public static int[] merge(int[] a, int[] b) {

    int[] answer = new int[a.length + b.length];
    int i = 0, j = 0, k = 0;
    while (i &lt; a.length &amp;&amp; j &lt; b.length)
    {
        if (a[i] &lt; b[j])
        {
            answer[k] = a[i];
            i++;
        }
        else
        {
            answer[k] = b[j];
            j++;
        }
        k++;
    }

    while (i &lt; a.length)
    {
        answer[k] = a[i];
        i++;
        k++;
    }

    while (j &lt; b.length)
    {
        answer[k] = b[j];
        j++;
        k++;
    }

    return answer;
}
</code></pre>

<p>Is there a more efficient way to do this? </p>

<p>Edit: Corrected length methods.</p>
","270589","","-1","","2015-04-16 22:53:54","2020-03-12 23:35:06","How to merge two sorted arrays into a sorted array?","<java><algorithm><big-o><mergesort>","31","9","103","2018-06-12 11:26:57","","CC BY-SA 3.0","5958169","17","17","java","1715860","3624966","3607018"
"18666710","1","18666878","","2013-09-06 21:16:49","","161","33890","<p>From Effective Java by Joshua Bloch,</p>

<ol>
<li>Arrays differ from generic type in two important ways. First arrays are covariant. Generics are invariant.</li>
<li><p>Covariant simply means if X is subtype of Y then X[] will also be sub type of Y[]. Arrays are covariant As string is subtype of Object So</p>

<p><code>String[] is subtype of Object[]</code></p>

<p>Invariant simply means irrespective of X being subtype of Y or not ,</p>

<pre><code> List&lt;X&gt; will not be subType of List&lt;Y&gt;.
</code></pre></li>
</ol>

<p>My question is why the decision to make arrays covariant in Java? There are other SO posts such as <a href=""https://stackoverflow.com/questions/6684493/why-are-arrays-invariant-but-lists-covariant"">Why are Arrays invariant, but Lists covariant?</a>, but they seem to be focussed on Scala and I am not able to follow.</p>
","2708477","","-1","","2017-05-23 10:31:12","2020-08-30 17:05:37","Why are arrays covariant but generics are invariant?","<java><arrays><generics><language-design><covariance>","9","6","79","","","CC BY-SA 3.0","18666710","17","17","java","1715860","3624966","3607018"
"18813828","1","19324816","","2013-09-15 15:01:19","","161","137402","<p>I'm new to maven, and also to MacOS.</p>

<p>I have setup maven in my terminal, and when getting the version settings (using <code>mvn -v</code>) it seems it uses JDK 1.6, while I have JDK 1.7 installed. Is there anything wrong?</p>

<p>The commands I enter are these:</p>

<pre><code>blues:helloworld Ninja$ java -version
</code></pre>

<blockquote>
<pre><code>java version ""1.7.0_05""
Java(TM) SE Runtime Environment (build 1.7.0_05-b06)
Java HotSpot(TM) 64-Bit Server VM (build 23.1-b03, mixed mode)`
</code></pre>
</blockquote>

<pre><code>blues:helloworld Ninja$ mvn -v
</code></pre>

<blockquote>
<pre><code>Apache Maven 3.1.0 (893ca28a1da9d5f51ac03827af98bb730128f9f2; 2013-06-28 10:15:32+0800)
Maven home: /usr/local/Cellar/maven/3.1.0/libexec
Java version: 1.6.0_51, vendor: Apple Inc.
Java home: /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Home
Default locale: zh_CN, platform encoding: EUC_CN
OS name: ""mac os x"", version: ""10.8.4"", arch: ""x86_64"", family: ""mac""
</code></pre>
</blockquote>
","1323374","","452775","","2017-12-08 11:48:25","2017-12-08 11:48:25","Why Maven uses JDK 1.6 but my java -version is 1.7","<java><linux><macos><maven>","9","5","54","","","CC BY-SA 3.0","18813828","17","17","java","1715860","3624966","3607018"
"8423700","1","8423728","","2011-12-07 22:44:29","","161","349044","<p>I would like to create a custom exception in Java, how do I do it?</p>

<pre><code>...

try{

...

String word=reader.readLine();

if(word.contains("" ""))
  /*create custom exception*/

}
catch(){
</code></pre>

<p>When I create my custom exception with <code>throw new...</code>, I obtain the error <code>unreported exception...must be caught or declared to be thrown</code> </p>
","1055637","","584192","","2020-02-02 13:31:21","2020-02-02 13:31:21","How to create a custom exception type in Java?","<java><exception>","9","5","41","2020-02-02 13:30:21","","CC BY-SA 4.0","8423700","17","17","java","1715860","3624966","3607018"
"198431","1","198442","","2008-10-13 17:54:41","","161","109690","<p>Is there a standard idiom for comparing version numbers?  I can't just use a straight String compareTo because I don't know yet what the maximum number of point releases there will be.  I need to compare the versions and have the following hold true:</p>

<pre><code>1.0 &lt; 1.1
1.0.1 &lt; 1.1
1.9 &lt; 1.10
</code></pre>
","1288","Bill the Lizard","826","Andrew","2008-10-13 21:16:59","2020-07-10 09:18:19","How do you compare two version Strings in Java?","<java><comparison><versioning>","28","4","56","","","CC BY-SA 2.5","198431","17","17","java","1715860","3624966","3607018"
"8420561","1","8420600","","2011-12-07 18:31:28","","161","52800","<p>I'm reading about Maven right now and everywhere in a text I see this word (mojo). I approximately understand what it means, but I would not refuse from a good explanation. I tried to google, but found only non-maven explanations.</p>

<p>POJO - ok, but MOJO? Maven Old Java Object?</p>
","876416","","1542343","","2015-06-24 12:18:31","2018-07-09 13:16:10","What is MOJO in Maven?","<java><maven><maven-plugin><mojo><abbreviation>","4","1","30","","","CC BY-SA 3.0","8420561","17","17","java","1715860","3624966","3607018"
"794381","1","805504","","2009-04-27 16:59:44","","161","252798","<p>This should be really simple. If I have a String like this:</p>

<pre><code>../Test?/sample*.txt
</code></pre>

<p>then what is a generally-accepted way to get a list of files that match this pattern? (e.g. it should match <code>../Test1/sample22b.txt</code> and <code>../Test4/sample-spiffy.txt</code> but not <code>../Test3/sample2.blah</code> or <code>../Test44/sample2.txt</code>)</p>

<p>I've taken a look at <a href=""http://commons.apache.org/io/apidocs/org/apache/commons/io/filefilter/WildcardFileFilter.html"" rel=""noreferrer""><code>org.apache.commons.io.filefilter.WildcardFileFilter</code></a> and it seems like the right beast but I'm not sure how to use it for finding files in a relative directory path.</p>

<p>I suppose I can look the source for ant since it uses wildcard syntax, but I must be missing something pretty obvious here.</p>

<p>(<strong>edit</strong>: the above example was just a sample case. I'm looking for the way to parse general paths containing wildcards at runtime. I figured out how to do it based on mmyers' suggestion but it's kind of annoying. Not to mention that the java JRE seems to auto-parse simple wildcards in the main(String[] arguments) from a single argument to ""save"" me time and hassle... I'm just glad I didn't have non-file arguments in the mix.)</p>
","44330","","44330","","2009-04-27 21:03:51","2019-05-10 12:52:51","How to find files that match a wildcard string in Java?","<java><file><wildcard>","16","4","45","","","CC BY-SA 2.5","794381","17","17","java","1715860","3624966","3607018"
"12524826","1","12524949","","2012-09-21 05:38:04","","161","72133","<p>I need a <code>Stack</code> data structure for my use case. I should be able to push items into the data structure and I only want to retrieve the last item from the Stack. The <a href=""http://grepcode.com/file/repository.grepcode.com/java/root/jdk/openjdk/6-b14/java/util/Stack.java#Stack"" rel=""noreferrer"">JavaDoc for Stack</a> says :</p>

<blockquote>
  <p>A more complete and consistent set of LIFO stack operations is
  provided by the Deque interface and its implementations, which should
  be used in preference to this class. For example:</p>
</blockquote>

<pre><code>Deque&lt;Integer&gt; stack = new ArrayDeque&lt;&gt;();
</code></pre>

<p>I definitely do not want synchronized behavior here as I will be using this datastructure local to a method . Apart from this why should I prefer <code>Deque</code> over <code>Stack</code> here ?</p>

<p>P.S: The javadoc from Deque says :</p>

<blockquote>
  <p>Deques can also be used as LIFO (Last-In-First-Out) stacks. This
  interface should be used in preference to the legacy Stack class.</p>
</blockquote>
","1527084","","2361308","","2019-12-01 11:26:24","2020-04-22 05:11:54","Why should I use Deque over Stack?","<java><data-structures>","7","2","68","","","CC BY-SA 4.0","12524826","17","17","java","1715860","3624966","3607018"
"416266","1","","","2009-01-06 12:02:05","","161","189341","<p>I'm a beginner in Java.  Please suggest which collection(s) can/should be used for maintaining a sorted list in Java. I have tried <code>Map</code> and <code>Set</code>, but they weren't what I was looking for.</p>
","","rohan","1307166","jjnguy","2015-05-14 21:15:53","2019-06-25 09:06:11","Sorted collection in Java","<java><sorting><collections>","20","0","41","","","CC BY-SA 3.0","416266","17","17","java","1715860","3624966","3607018"
"28177370","1","28178034","","2015-01-27 18:21:52","","161","242176","<p>I have a LocalDate variable called date,when I print it displays 1988-05-05 I need to convert this to be printed as 05.May 1988.How to do this?</p>
","3047258","","","","","2019-12-23 14:00:24","How to format LocalDate to string?","<java>","6","3","13","","","CC BY-SA 3.0","28177370","17","17","java","1715860","3624966","3607018"
"7182996","1","30847992","","2011-08-24 22:18:01","","161","344520","<p>How do I get the month as an integer from a Date object (<code>java.util.Date</code>)?</p>
","446921","","4230977","","2015-12-17 16:13:41","2018-04-14 21:15:29","Java: Get month Integer from Date","<java><date><calendar>","7","8","20","","","CC BY-SA 3.0","7182996","17","17","java","1715860","3624966","3607018"
"5901452","1","5901682","","2011-05-05 16:57:06","","161","80417","<p>I am keen to look into Scala, and have one basic question I cant seem to find an answer to:
in general, is there a difference in performance and usage of memory between Scala and Java?</p>
","304969","","","","","2016-06-01 18:54:17","scala vs java, performance and memory?","<java><performance><scala><memory>","8","2","56","2012-11-26 20:36:32","","CC BY-SA 3.0","5901452","17","17","java","1715860","3624966","3607018"
"3584210","1","3584332","","2010-08-27 12:43:35","","161","176287","<p>I need a monitor class that regularly checks whether a given HTTP URL is available. I can take care of the ""regularly"" part using the Spring TaskExecutor abstraction, so that's not the topic here. The question is: <strong>What is the preferred way to ping a URL in java?</strong></p>

<p>Here is my current code as a starting point:</p>

<pre><code>try {
    final URLConnection connection = new URL(url).openConnection();
    connection.connect();
    LOG.info(""Service "" + url + "" available, yeah!"");
    available = true;
} catch (final MalformedURLException e) {
    throw new IllegalStateException(""Bad URL: "" + url, e);
} catch (final IOException e) {
    LOG.info(""Service "" + url + "" unavailable, oh no!"", e);
    available = false;
}
</code></pre>

<ol>
<li>Is this any good at all (will it do what I want)?</li>
<li>Do I have to somehow close the connection?</li>
<li>I suppose this is a <code>GET</code> request. Is there a way to send <code>HEAD</code> instead?</li>
</ol>
","342852","","2446208","","2016-06-09 22:30:46","2017-09-02 06:59:22","Preferred Java way to ping an HTTP URL for availability","<java><http><url><ping>","6","0","65","","","CC BY-SA 3.0","3584210","17","17","java","1715860","3624966","3607018"
"22753755","1","22755993","","2014-03-31 04:40:32","","161","188170","<p><a href=""https://docs.oracle.com/javase/8/docs/api/java/util/stream/Collector.html"" rel=""noreferrer"">Javadoc of Collector</a> shows how to collect elements of a stream into a new List. Is there an one-liner that adds the results into an existing ArrayList?</p>
","244009","","1497139","","2018-01-11 06:10:40","2020-08-15 15:37:17","How to add elements of a Java8 stream into an existing List","<java><java-8><java-stream><collectors>","8","1","34","","","CC BY-SA 3.0","22753755","17","17","java","1715860","3624966","3607018"
"5600668","1","5600690","","2011-04-08 20:54:42","","161","140720","<p>It looks like <code>arraylist</code> is not doing its job for presizing:</p>

<pre><code>// presizing 

ArrayList&lt;Integer&gt; list = new ArrayList&lt;Integer&gt;(60);
</code></pre>

<p>Afterwards when I try to access it:</p>

<pre><code>list.get(5) 
</code></pre>

<p>Instead of returning 0 it throws <em>IndexOutOfBoundsException: Index 5 out of bounds for length 0</em>.</p>

<p>Is there a way to initialize all elements to 0 of an exact size like what C++ does?</p>
","363754","","1838726","","2020-05-14 07:00:26","2020-05-14 07:00:26","How can I initialize an ArrayList with all zeroes in Java?","<java><collections>","5","1","35","","","CC BY-SA 4.0","5600668","17","17","java","1715860","3624966","3607018"
"5714053","1","","","2011-04-19 09:09:26","","161","150884","<p>How can we redirect the eclipse console output to a file? I can:</p>

<ol>
<li><code>Run Configuration</code>-><code>Commons</code>-><code>Select a file</code>.</li>
<li>Use <code>System.setOut(PrintStream)</code> and <code>System.setErr(PrintStream)</code>.</li>
</ol>

<p>The problem with 1) is that I need to record console output to different files instead of one file. </p>

<p>The problem with 2) is that it only stores console output generated by <code>System.out.println()</code> or stacktrace of an exception thrown. It does not capture other kind of outputs e.g. log4j warnings etc. </p>

<p>How can we redirect console output to different files programmatically?</p>
","714872","","363573","","2016-03-14 10:40:35","2018-02-27 04:11:31","How can we redirect a Java program console output to multiple files?","<java><eclipse>","5","2","31","","","CC BY-SA 3.0","5714053","17","17","java","1715860","3624966","3607018"
"27872387","1","27872395","","2015-01-10 02:52:01","","161","116277","<p>In Java, is it possible to have a lambda accept multiple different types?</p>

<p>I.e:
Single variable works:</p>

<pre><code>    Function &lt;Integer, Integer&gt; adder = i -&gt; i + 1;
    System.out.println (adder.apply (10));
</code></pre>

<p>Varargs also work:</p>

<pre><code>    Function &lt;Integer [], Integer&gt; multiAdder = ints -&gt; {
        int sum = 0;
        for (Integer i : ints) {
            sum += i;
        }
        return sum;
    };

    //.... 
    System.out.println ((multiAdder.apply (new Integer [] { 1, 2, 3, 4 })));
</code></pre>

<p>But I want something that can accept many different types of arguments, e.g:</p>

<pre><code>    Function &lt;String, Integer, Double, Person, String&gt; myLambda = a , b, c, d-&gt;  {
    [DO STUFF]
    return ""done stuff""
    };
</code></pre>

<p>The main use is to have small inline functions inside functions for convenience. </p>

<p>I've looked around google and inspected Java's Function Package, but could not find. Is this possible?</p>
","1852033","","2147927","","2018-10-11 15:42:13","2020-06-02 11:45:23","Can a java lambda have more than 1 parameter?","<java><lambda><java-8>","6","0","43","","","CC BY-SA 4.0","27872387","17","17","java","1715860","3624966","3607018"
"12463049","1","12463731","","2012-09-17 16:03:01","","161","416270","<p>I have a Date format coming from API like this:</p>

<pre><code>""start_time"": ""2015-10-1 3:00 PM GMT+1:00""
</code></pre>

<p>Which is YYYY-DD-MM HH:MM am/pm GMT timestamp. 
I am mapping this value to a Date variable in POJO. Obviously, its showing conversion error.</p>

<p>I would like to know 2 things:</p>

<ol>
<li>What is the formatting I need to use to carry out conversion with Jackson? Is Date a good field type for this?</li>
<li>In general, is there a way to process the variables before they get mapped to Object members by Jackson? Something like, changing the format, calculations, etc.</li>
</ol>
","668650","","3641067","","2017-09-15 04:07:55","2020-04-24 21:18:29","Date format Mapping to JSON Jackson","<java><json><date><jackson><pojo>","9","3","49","","","CC BY-SA 3.0","12463049","17","17","java","1715860","3624966","3607018"
"3831680","1","","","2010-09-30 14:41:22","","161","403656","<p>I am HTTP POST-ing to URL <a href=""http://laptop:8080/apollo/services/rpc?cmd=execute"" rel=""noreferrer"">http://laptop:8080/apollo/services/rpc?cmd=execute</a></p>

<p>with
POST data</p>

<pre><code>{ ""jsondata"" : ""data"" }
</code></pre>

<p>Http request has Content-Type of <code>application/json; charset=UTF-8</code></p>

<p>How do I get the POST data (jsondata) from HttpServletRequest?</p>

<p>If I enumerate the request params, I can only see one param, 
which is ""cmd"", not the POST data.</p>
","115988","","-1","","2017-05-23 12:26:21","2020-01-31 06:51:41","HttpServletRequest get JSON POST data","<java><json><post><servlets>","2","4","49","2020-01-31 06:51:42","","CC BY-SA 3.0","3831680","17","17","java","1715860","3624966","3607018"
"2054022","1","2054040","","2010-01-13 02:42:58","","161","87877","<p>Isn't this one automatically put by the compiler if I don't put it in a subclass's constructor?</p>

<p>That means I don't even need to care about it? In some articles they put it out.</p>

<p>And if I've got one constructor with arguments, will this be the constructor, or does it take a constructor without argument list? </p>
","206446","","966185","","2015-09-15 06:59:02","2018-12-07 22:35:00","Is it unnecessary to put super() in constructor?","<java><constructor><super>","6","0","53","","","CC BY-SA 3.0","2054022","17","17","java","1715860","3624966","3607018"
"4644415","1","","","2011-01-10 07:01:16","","161","657709","<p>I am trying to use Console class to get input from user but a null object is returned when I call <code>System.console()</code>. Do I have to change anything before using System.console?</p>

<pre><code>Console co=System.console();
System.out.println(co);
try{
    String s=co.readLine();
}
</code></pre>
","553670","","445131","","2014-01-01 04:16:49","2019-07-22 23:55:14","Java: How to get input from System.console()","<java>","9","4","52","","","CC BY-SA 3.0","4644415","17","17","java","1715860","3624966","3607018"
"15956231","1","","","2013-04-11 18:33:31","","160","158854","<p>In this code, what does the two joins and break mean? <code>t1.join()</code> causes <code>t2</code> to stop until <code>t1</code> terminates?</p>

<pre><code>Thread t1 = new Thread(new EventThread(""e1""));
t1.start();
Thread t2 = new Thread(new EventThread(""e2""));
t2.start();
while (true) {
   try {
      t1.join();
      t2.join();
      break;
   } catch (InterruptedException e) {
      e.printStackTrace();
   }
}
</code></pre>
","697911","","179850","","2016-07-06 13:45:32","2019-08-14 20:13:52","What does this thread join code mean?","<java><multithreading>","10","5","76","","","CC BY-SA 3.0","15956231","17","17","java","1715860","3624966","3607018"
"18609160","1","18615931","","2013-09-04 08:41:45","","160","333942","<p><img src=""https://i.stack.imgur.com/GKc00.jpg"" alt=""this is a picture of the error code""></p>

<p>I just downloaded and dearchived android SDK for Windows. I`m currently using W8 64x.</p>
","781038","","402884","","2014-11-04 07:41:37","2020-09-15 11:08:14","Eclipse returns error message ""Java was started but returned exit code = 1""","<java><eclipse><error-handling>","25","3","33","","","CC BY-SA 3.0","18609160","17","17","java","1715860","3624966","3607018"
"9183321","1","9183486","","2012-02-07 20:25:48","","160","262250","<p>It is said that in the Spring javadoc article about <code>DriverManagerDataSource</code> class, that this class is very simple and that it is recommended</p>

<blockquote>
  <p>to use a JNDI DataSource provided by the container. Such a <code>DataSource</code> can be exposed as a <code>DataSource</code> bean in a Spring ApplicationContext via <code>JndiObjectFactoryBean</code></p>
</blockquote>

<p>The question is: <strong>how do I accomplish this?</strong></p>

<p>For example, if I wish to have <code>DataSource</code> bean to access my custom MySQL database, what would I require then? What should I write in the context configuration, etc?</p>
","1171620","","10589041","","2019-01-10 04:57:01","2019-01-10 04:57:01","How to use JNDI DataSource provided by Tomcat in Spring?","<java><spring><tomcat><datasource><jndi>","8","0","116","","","CC BY-SA 4.0","9183321","17","17","java","1715860","3624966","3607018"
